"YYYY" "MM" "DD" "SST_MIN" "SST_MAX" "SST90th_HS" "SSTA90th_HS" "90th_HS>0" "DHW_from_90th_HS>1" "BAA_7day_max"
"3268" 1993 12 12 29 29.78 29.39 0.83 0.33 0.1457 1
"3269" 1993 12 13 28.75 29.87 29.58 0.264 0.23 0.1457 1
"3270" 1993 12 14 28.64 29.56 29.31 0.0713 0 0.1457 1
"3271" 1993 12 15 28.75 29.71 29.55 0.33 0.16 0.1457 1
"3272" 1993 12 16 28.77 29.72 29.51 0.2761 0.13 0.1457 1
"3273" 1993 12 17 28.87 29.73 29.57 0.2761 0.22 0.1457 1
"3274" 1993 12 18 28.66 29.7 29.58 0.2861 0.22 0.1457 1
"3275" 1993 12 19 28.67 29.64 29.35 0.7358 0.28 0.1457 1
"3276" 1993 12 20 28.77 29.57 29.41 0.7655 0.31 0.1457 1
"3277" 1993 12 21 28.82 29.62 29.55 0.9468 0.5 0.1457 1
"3278" 1993 12 22 29.42 29.99 29.96 0.9377 0.55 0.1457 1
"3279" 1993 12 23 29.43 30.09 30 0.9429 0.58 0.1457 1
"3280" 1993 12 24 29.35 30.16 30.06 1.2006 0.82 0.1457 1
"3281" 1993 12 25 29.1 30.41 30.11 1.2455 0.83 0.1457 1
"3282" 1993 12 26 28.8 30.6 30.43 1.251 1.07 0.2986 2
"3283" 1993 12 27 28.48 29.97 29.72 0.8526 0.45 0.1529 2
"3284" 1993 12 28 28.53 30.11 29.97 1.0187 0.68 0.1529 2
"3285" 1993 12 29 29.21 30.29 30.06 1.0977 0.76 0.1529 2
"3286" 1993 12 30 29.11 30.3 30.27 1.1074 0.88 0.1529 2
"3287" 1993 12 31 29.27 30.74 30.64 1.4926 1.25 0.3314 2
"3288" 1994 1 1 29.51 31.03 30.88 1.7377 1.49 0.5443 2
"3289" 1994 1 2 29.4 30.75 30.59 1.4229 1.2 0.7157 2
"3290" 1994 1 3 29.34 30.35 30.27 1.2803 0.97 0.7157 2
"3291" 1994 1 4 29.2 30.46 30.34 1.1984 1 0.8586 2
"3292" 1994 1 5 29.28 30.75 30.53 1.3658 1.18 1.0271 2
"3293" 1994 1 6 28.94 31.02 30.85 1.6935 1.46 1.2357 2
"3294" 1994 1 7 29 30.67 30.57 1.4287 1.18 1.4043 2
"3295" 1994 1 8 28.95 30.52 30.39 1.2703 1.05 1.5543 2
"3296" 1994 1 9 28.76 30.34 30.24 1.1316 0.89 1.5543 2
"3297" 1994 1 10 28.99 30.29 30.24 1.1258 0.85 1.5543 2
"3298" 1994 1 11 28.92 30.19 30.14 1.0406 0.75 1.5543 2
"3299" 1994 1 12 28.99 30.1 30.05 0.9545 0.66 1.5543 2
"3300" 1994 1 13 29.26 30.09 30.06 0.9797 0.67 1.5543 2
"3301" 1994 1 14 29.23 30.35 30.13 1.0852 0.84 1.5543 2
"3302" 1994 1 15 29.23 30.28 29.79 1.05 0.69 1.5543 1
"3303" 1994 1 16 29.17 30.07 29.93 1.2255 0.87 1.5543 1
"3304" 1994 1 17 28.89 30.1 29.96 1.251 0.9 1.5543 1
"3305" 1994 1 18 28.31 30.03 29.65 0.9365 0.6 1.5543 1
"3306" 1994 1 19 28.48 29.63 29.39 0.6645 0.32 1.5543 1
"3307" 1994 1 20 28.4 29.82 29.43 0.7074 0.36 1.5543 1
"3308" 1994 1 21 28.98 30.2 29.94 0.9335 0.54 1.5543 1
"3309" 1994 1 22 28.96 30.13 29.92 0.9081 0.51 1.5543 1
"3310" 1994 1 23 28.98 30.12 29.93 0.8013 0.53 1.5543 1
"3311" 1994 1 24 28.71 30.11 29.97 0.8352 0.61 1.5543 1
"3312" 1994 1 25 29.13 30.07 29.93 0.7877 0.57 1.5543 1
"3313" 1994 1 26 29.3 30.09 29.69 0.9403 0.63 1.5543 1
"3314" 1994 1 27 29.36 30.08 29.91 1.1513 0.83 1.5543 1
"3315" 1994 1 28 29.28 30.07 29.83 1.0681 0.75 1.5543 1
"3316" 1994 1 29 29.03 29.93 29.54 0.7748 0.47 1.5543 1
"3317" 1994 1 30 29.28 29.89 29.58 0.8116 0.5 1.5543 1
"3318" 1994 1 31 29.35 30.26 30.02 0.8429 0.61 1.5543 1
"3319" 1994 2 1 29.3 30.4 30.19 1.0087 0.78 1.5543 1
"3320" 1994 2 2 29.24 30.4 30.26 1.0929 0.82 1.5543 1
"3321" 1994 2 3 29.28 30.3 29.9 1.1165 0.83 1.5543 1
"3322" 1994 2 4 29.22 30.02 29.81 1.0219 0.73 1.5543 1
"3323" 1994 2 5 29.15 29.86 29.68 0.8681 0.59 1.5543 1
"3324" 1994 2 6 28.96 29.7 29.38 0.5777 0.29 1.5543 1
"3325" 1994 2 7 29.15 29.93 29.46 0.6513 0.41 1.5543 1
"3326" 1994 2 8 29.16 29.95 29.63 0.8271 0.56 1.5543 1
"3327" 1994 2 9 29.4 30 29.64 0.8332 0.57 1.5543 1
"3328" 1994 2 10 28.9 29.62 29.49 0.2977 0.14 1.5543 1
"3329" 1994 2 11 29.05 29.58 29.41 0.4723 0.15 1.5543 1
"3330" 1994 2 12 29.15 29.59 29.54 0.7045 0.44 1.5543 1
"3331" 1994 2 13 29.21 29.71 29.68 0.8397 0.58 1.5543 1
"3332" 1994 2 14 29.26 29.8 29.72 0.9032 0.65 1.5543 1
"3333" 1994 2 15 29.14 29.65 29.58 0.76 0.51 1.5543 1
"3334" 1994 2 16 29.13 29.81 29.68 0.8532 0.6 1.5543 1
"3335" 1994 2 17 29.21 29.8 29.69 0.8564 0.61 1.5543 1
"3336" 1994 2 18 29.21 29.79 29.72 0.8607 0.62 1.5543 1
"3337" 1994 2 19 29.17 29.63 29.62 0.7457 0.52 1.5543 1
"3338" 1994 2 20 29.29 29.76 29.75 0.8779 0.65 1.5543 1
"3339" 1994 2 21 29.23 29.76 29.52 0.6593 0.44 1.5543 1
"3340" 1994 2 22 28.63 30.16 30.01 0.98 0.6 1.5543 1
"3341" 1994 2 23 29.21 30.04 29.73 0.7029 0.44 1.5543 1
"3342" 1994 2 24 29.33 29.94 29.69 0.7854 0.6 1.5543 1
"3343" 1994 2 25 29.06 29.89 29.71 0.8157 0.62 1.5543 1
"3344" 1994 2 26 29.19 29.86 29.76 0.8654 0.68 1.5543 1
"3345" 1994 2 27 29.2 30.22 30.15 1.2486 1.07 1.7071 2
"3346" 1994 2 28 29.18 30.47 30.43 1.5111 1.35 1.9 2
"3347" 1994 3 1 29.23 30.56 30.49 1.555 1.39 2.0986 2
"3348" 1994 3 2 29.06 30.36 30.28 1.3389 1.18 2.2671 2
"3349" 1994 3 3 29.4 30.21 30.13 1.1686 1.04 2.4157 2
"3350" 1994 3 4 29.6 30.13 30.08 1.1268 0.98 2.4157 2
"3351" 1994 3 5 29.76 30.57 30.2 1.2571 1.14 2.5786 2
"3352" 1994 3 6 29.71 30.58 30.44 1.2879 1.09 2.7343 2
"3353" 1994 3 7 29.51 30.67 30.52 1.3629 1.14 2.8971 2
"3354" 1994 3 8 29.4 30.47 30.12 1.1625 1.05 3.0471 2
"3355" 1994 3 9 29.37 30.25 30.18 1.2064 1.11 3.2057 2
"3356" 1994 3 10 29.25 30.08 30.03 1.0604 0.96 3.2057 2
"3357" 1994 3 11 29.41 30.16 30.12 1.1443 1.05 3.3557 2
"3358" 1994 3 12 29.37 29.97 29.9 0.9182 0.83 3.3557 2
"3359" 1994 3 13 29.32 29.88 29.78 0.7921 0.71 3.3557 2
"3360" 1994 3 14 29.24 30 29.86 0.8661 0.79 3.3557 2
"3361" 1994 3 15 29.09 30 29.88 0.88 0.81 3.3557 2
"3362" 1994 3 16 29.15 29.84 29.76 0.7574 0.68 3.3557 2
"3363" 1994 3 17 29.24 29.94 29.89 0.8742 0.79 3.3557 2
"3364" 1994 3 18 29.22 29.94 29.87 0.8632 0.8 3.3557 1
"3365" 1994 3 19 29.15 29.82 29.74 0.7248 0.69 3.3557 1
"3366" 1994 3 20 29.11 29.97 29.87 0.8519 0.81 3.2029 1
"3367" 1994 3 21 29.35 30.2 30.14 1.1045 1.04 3.3514 2
"3368" 1994 3 22 29.27 30.02 29.95 0.9119 0.85 3.3514 2
"3369" 1994 3 23 29.21 29.98 29.88 0.8397 0.81 3.3514 2
"3370" 1994 3 24 29.28 30.07 29.99 0.9468 0.89 3.3514 2
"3371" 1994 3 25 29.09 30.24 30.02 0.9842 0.93 3.1729 2
"3372" 1994 3 26 29.33 30.16 29.9 0.8787 0.84 2.96 2
"3373" 1994 3 27 29.38 30.02 30.01 0.7771 0.63 2.7886 2
"3374" 1994 3 28 29.45 30.02 30 0.7594 0.62 2.7886 1
"3375" 1994 3 29 29.71 30.14 30.1 1.0439 1 2.7886 2
"3376" 1994 3 30 29.82 30.31 30.19 1.1413 1.1 2.7771 2
"3377" 1994 3 31 30.04 30.44 30.18 1.1242 1.1 2.7257 2
"3378" 1994 4 1 29.99 30.7 30.37 1.2023 1.13 2.7186 2
"3379" 1994 4 2 29.78 30.62 30.47 1.2065 1.11 2.7271 2
"3380" 1994 4 3 29.66 30.29 29.91 0.8448 0.81 2.7271 2
"3381" 1994 4 4 29.69 30.1 29.98 0.9084 0.88 2.7271 2
"3382" 1994 4 5 29.65 30.33 30.18 0.9545 0.89 2.7271 2
"3383" 1994 4 6 29.67 30.26 30.18 1.1203 1.1 2.8843 2
"3384" 1994 4 7 29.42 30.13 30.03 0.9903 0.98 2.8843 2
"3385" 1994 4 8 29.44 30.11 29.94 0.9013 0.89 2.8843 2
"3386" 1994 4 9 29.39 29.98 29.76 0.6735 0.66 2.8843 2
"3387" 1994 4 10 29.34 29.97 29.67 0.6013 0.59 2.8843 2
"3388" 1994 4 11 29.31 29.95 29.67 0.5803 0.57 2.8843 2
"3389" 1994 4 12 29.3 30.32 30.28 0.8774 0.86 2.8843 2
"3390" 1994 4 13 29.32 30.34 30.26 0.8723 0.86 2.8843 1
"3391" 1994 4 14 29.06 30.23 30.19 0.7758 0.77 2.8843 1
"3392" 1994 4 15 29.15 29.76 29.56 0.5 0.5 2.8843 1
"3393" 1994 4 16 29.57 30.09 29.68 0.6397 0.63 2.8843 1
"3394" 1994 4 17 29.35 30.13 29.85 0.8 0.78 2.8843 1
"3395" 1994 4 18 29.29 30.28 29.89 0.859 0.83 2.8843 1
"3396" 1994 4 19 29.32 30.24 30.21 0.828 0.8 2.8843 1
"3397" 1994 4 20 28.96 30.05 29.98 0.6033 0.57 2.8843 1
"3398" 1994 4 21 29.27 30.3 30.24 0.876 0.85 2.8843 1
"3399" 1994 4 22 29.44 30.37 30.29 0.916 0.86 2.8843 1
"3400" 1994 4 23 29.48 30.89 30.77 1.406 1.35 3.0771 2
"3401" 1994 4 24 29.45 30.91 30.77 1.413 1.35 3.27 2
"3402" 1994 4 25 29.46 30.67 30.56 1.2133 1.14 3.4329 2
"3403" 1994 4 26 29.8 30.36 30.1 1.099 1 3.5757 2
"3404" 1994 4 27 29.77 30.42 30.02 1.07 0.95 3.5757 2
"3405" 1994 4 28 29.76 30.3 29.89 0.9657 0.84 3.5757 2
"3406" 1994 4 29 29.89 30.43 30.31 1.0433 1.02 3.7214 2
"3407" 1994 4 30 29.78 30.41 30.31 1.045 1.02 3.8671 2
"3408" 1994 5 1 29.57 30.34 29.91 0.9947 0.84 3.8671 2
"3409" 1994 5 2 29.33 30.3 30.24 0.9337 0.86 3.8671 2
"3410" 1994 5 3 29.54 30.27 29.88 0.968 0.8 3.8671 2
"3411" 1994 5 4 29.43 30.3 30.18 0.8427 0.83 3.8671 2
"3412" 1994 5 5 29.29 30.11 30 0.7067 0.58 3.8671 2
"3413" 1994 5 6 29.38 30.21 30.12 0.833 0.7 3.8671 2
"3414" 1994 5 7 29.35 30.57 30.49 1.2093 1.07 4.02 3
"3415" 1994 5 8 29.34 30.47 30.39 1.0553 1.04 4.1686 3
"3416" 1994 5 9 29.38 30.39 30.27 0.938 0.93 4.1686 3
"3417" 1994 5 10 29.34 30.33 30.19 0.94 0.89 4.1686 3
"3418" 1994 5 11 29.42 30.36 30.23 0.9807 0.92 4.1686 3
"3419" 1994 5 12 29.66 30.29 30.17 0.924 0.87 4.1686 3
"3420" 1994 5 13 29.58 30.19 30.15 0.9173 0.74 4.1686 3
"3421" 1994 5 14 29.56 30.24 30.15 0.9233 0.73 4.1686 3
"3422" 1994 5 15 29.54 30.33 30.21 0.97 0.92 4.1686 1
"3423" 1994 5 16 29.36 30.44 30.29 1.0723 0.99 4.1686 1
"3424" 1994 5 17 29.69 30.52 30.36 1.1539 1.05 4.3186 3
"3425" 1994 5 18 29.68 30.3 30.16 0.9668 0.86 4.3186 3
"3426" 1994 5 19 29.46 30.18 30.02 0.8316 0.72 4.3186 3
"3427" 1994 5 20 29.52 30.13 29.85 1.1594 0.79 4.3186 3
"3428" 1994 5 21 29.8 30.22 29.94 1.2413 0.87 4.3186 3
"3429" 1994 5 22 29.85 30.33 30.1 1.4071 1.02 4.3114 3
"3430" 1994 5 23 29.68 30.53 30.11 1.4184 1.03 4.2657 3
"3431" 1994 5 24 29.44 30.53 30.46 1.2384 1.08 4.2214 3
"3432" 1994 5 25 29.4 30.29 30.08 1.1126 0.84 4.0529 3
"3433" 1994 5 26 29.57 30.35 30.29 1.2819 1.02 4.05 3
"3434" 1994 5 27 29.78 30.3 30.22 1.0061 0.87 4.05 3
"3435" 1994 5 28 29.45 30.54 30.46 1.26 1.11 4.0457 3
"3436" 1994 5 29 29.17 30.11 29.9 0.9306 0.63 3.89 3
"3437" 1994 5 30 28.98 30.18 30.03 0.8503 0.68 3.7271 3
"3438" 1994 5 31 28.87 30.05 29.81 0.8816 0.53 3.5771 3
"3439" 1994 6 1 29.01 30.13 29.94 0.7526 0.58 3.4186 3
"3440" 1994 6 2 28.92 30.24 29.93 0.7352 0.54 3.4186 3
"3441" 1994 6 3 28.99 30.34 30.05 1.0245 0.64 3.2686 3
"3442" 1994 6 4 29.06 29.93 29.78 0.811 0.49 3.2686 1
"3443" 1994 6 5 28.96 29.98 29.82 0.8474 0.52 3.2686 1
"3444" 1994 6 6 28.79 30.07 29.89 0.9481 0.6 3.2686 1
"3445" 1994 6 7 28.69 29.96 29.81 0.7306 0.43 3.2686 1
"3446" 1994 6 8 28.71 30 29.74 0.8174 0.44 3.2686 1
"3447" 1994 6 9 28.53 30.06 29.82 0.9026 0.53 3.2686 1
"3448" 1994 6 10 28.81 29.89 29.81 0.8484 0.4 3.2686 1
"3449" 1994 6 11 28.81 29.96 29.92 0.96 0.5 3.2686 1
"3450" 1994 6 12 28.67 29.61 29.55 0.609 0.13 3.2686 1
"3451" 1994 6 13 28.85 29.58 29.37 0.6142 0.1 3.12 1
"3452" 1994 6 14 28.78 30 29.85 0.8126 0.48 3.12 1
"3453" 1994 6 15 28.17 29.85 29.65 0.62 0.28 3.12 1
"3454" 1994 6 16 28.31 29.72 29.46 0.4307 0.1 3.12 1
"3455" 1994 6 17 28.5 29.73 29.57 0.6927 0.16 3.12 1
"3456" 1994 6 18 28.77 29.66 29.63 0.76 0.21 3.12 1
"3457" 1994 6 19 28.8 29.78 29.71 0.704 0.36 3.12 1
"3458" 1994 6 20 29.06 29.83 29.35 1.0383 0.26 3.12 1
"3459" 1994 6 21 28.95 29.8 29.6 0.8 0.17 2.9771 1
"3460" 1994 6 22 28.6 29.82 29.68 0.872 0.26 2.82 1
"3461" 1994 6 23 28.8 29.66 29.21 0.9293 0.12 2.6629 1
"3462" 1994 6 24 28.83 29.53 29.09 0.856 0.01 2.5014 1
"3463" 1994 6 25 28.86 29.72 29.56 0.64 0.21 2.3429 1
"3464" 1994 6 26 28.54 29.71 29.57 0.693 0.19 2.3429 1
"3465" 1994 6 27 28.54 29.65 29.5 0.634 0.11 2.3429 1
"3466" 1994 6 28 28.59 29.55 29.18 0.6333 0 2.3429 1
"3467" 1994 6 29 28.43 29.82 29.66 0.754 0.3 2.1857 1
"3468" 1994 6 30 28.59 29.79 29.64 0.75 0.29 2.1857 1
"3469" 1994 7 1 28.6 29.93 29.72 0.866 0.37 2.1857 1
"3470" 1994 7 2 28.68 29.93 29.65 0.807 0.31 2.1857 1
"3471" 1994 7 3 28.86 30.16 29.89 1.058 0.54 2.1857 1
"3472" 1994 7 4 28.98 30.04 29.79 0.969 0.44 2.1857 1
"3473" 1994 7 5 28.89 30.3 29.97 1.1667 0.63 2.1857 1
"3474" 1994 7 6 28.92 29.64 29.42 0.865 0.11 2.1857 1
"3475" 1994 7 7 28.49 29.31 29.07 0.528 0 2.1857 1
"3476" 1994 7 8 28.61 29.27 29.06 0.6567 0 2.1857 1
"3477" 1994 7 9 28.75 29.3 29.16 0.75 0 2.1857 1
"3478" 1994 7 10 28.59 29.12 28.85 0.8783 0 2.1857 1
"3479" 1994 7 11 28.55 29.09 28.67 0.7113 0 2.1857 1
"3480" 1994 7 12 28.48 29.22 28.8 0.779 0 2.1857 1
"3481" 1994 7 13 28.28 29.28 28.81 0.8227 0 2.1857 0
"3482" 1994 7 14 28.47 29.46 29.37 0.7173 0 2.1857 0
"3483" 1994 7 15 28.74 29.57 29.37 0.7 0 2.1857 0
"3484" 1994 7 16 28.66 30.09 29.95 1.2081 0.58 1.9929 1
"3485" 1994 7 17 28.75 29.85 29.71 0.9761 0.34 1.8 1
"3486" 1994 7 18 28.6 29.88 29.78 1.1052 0.43 1.6371 1
"3487" 1994 7 19 28.23 29.83 29.71 1.0435 0.36 1.4943 1
"3488" 1994 7 20 28.06 29.81 29.66 1.0119 0.32 1.4943 1
"3489" 1994 7 21 27.94 29.87 29.7 1.0203 0.35 1.4943 1
"3490" 1994 7 22 28.1 29.6 29.45 0.7987 0.09 1.3486 1
"3491" 1994 7 23 28.11 29.68 29.56 1.2497 0.27 1.2029 1
"3492" 1994 7 24 28.12 29.61 29.44 1.1384 0.15 1.2029 1
"3493" 1994 7 25 28.17 29.34 29.17 0.8471 0 1.2029 1
"3494" 1994 7 26 28.09 29.2 29.01 0.6587 0 1.2029 1
"3495" 1994 7 27 28.23 29.37 29.32 0.7552 0 1.2029 1
"3496" 1994 7 28 27.82 29.52 29.38 0.8181 0 1.2029 1
"3497" 1994 7 29 27.6 29.53 29.43 0.7413 0.02 1.2029 1
"3498" 1994 7 30 27.29 29.29 29.18 0.5758 0 1.05 1
"3499" 1994 7 31 27.22 29.27 29.17 0.6335 0 0.9014 1
"3500" 1994 8 1 27.36 29.18 29.14 0.6152 0 0.9014 1
"3501" 1994 8 2 27.67 29.22 29.19 0.6661 0 0.9014 1
"3502" 1994 8 3 27.9 29.3 29.17 0.6355 0 0.9014 1
"3503" 1994 8 4 27.94 29.09 28.98 0.8335 0 0.9014 1
"3504" 1994 8 5 27.8 29.14 29.04 0.4958 0 0.9014 0
"3505" 1994 8 6 27.5 29.28 29.13 0.9516 0 0.9014 0
"3506" 1994 8 7 27.76 29.54 29.35 0.8558 0 0.9014 0
"3507" 1994 8 8 27.79 29.42 29.27 0.7603 0 0.9014 0
"3508" 1994 8 9 27.73 29.37 29.19 0.6635 0 0.7514 0
"3509" 1994 8 10 27.51 29.47 29.19 0.7081 0 0.7514 0
"3510" 1994 8 11 27.3 29.75 29.6 1.1065 0.23 0.7514 1
"3511" 1994 8 12 27.32 29.91 29.71 1.2068 0.35 0.7514 1
"3512" 1994 8 13 27.28 29.8 29.56 1.0965 0.19 0.7514 1
"3513" 1994 8 14 27.4 29.4 29.26 0.8135 0 0.6057 1
"3514" 1994 8 15 27.73 29.12 29.03 0.59 0 0.4586 1
"3515" 1994 8 16 27.67 29.36 29.12 1.0068 0 0.3043 1
"3516" 1994 8 17 27.75 29.61 29.35 1.2335 0.06 0.3043 1
"3517" 1994 8 18 27.42 29.68 29.42 1.2903 0.12 0.1586 1
"3518" 1994 8 19 27.33 29.34 29.03 0.9071 0 0.1586 1
"3519" 1994 8 20 27.62 29.01 28.85 0.6955 0 0 1
"3520" 1994 8 21 27.57 29.12 29.01 0.5039 0 0 1
"3521" 1994 8 22 27.51 29.33 29.27 0.719 0 0 1
"3522" 1994 8 23 27.55 29.44 29.36 0.8152 0 0 1
"3523" 1994 8 24 27.62 29.4 29.35 0.7687 0 0 1
"3524" 1994 8 25 27.67 28.93 28.85 0.2797 0 0 0
"3525" 1994 8 26 27.29 28.76 28.71 0.1848 0 0 0
"3526" 1994 8 27 27.08 29.1 28.85 0.2294 0 0 0
"3527" 1994 8 28 27.12 29.13 28.88 0.3242 0 0 0
"3528" 1994 8 29 26.97 29.04 28.82 0.2181 0 0 0
"3529" 1994 8 30 27 29.12 29.06 0.7558 0 0 0
"3530" 1994 8 31 27.63 29.04 28.9 0.2555 0 0 0
"3531" 1994 9 1 27.49 29.19 29.06 0.4065 0 0 0
"3532" 1994 9 2 27.55 29.12 29 0.3474 0 0 0
"3533" 1994 9 3 27.45 29.39 29.23 0.5423 0 0 0
"3534" 1994 9 4 27.37 29.2 29.12 0.4158 0 0 0
"3535" 1994 9 5 27.3 29.23 29.08 0.4203 0 0 0
"3536" 1994 9 6 27.34 29.3 29.19 0.5113 0 0 0
"3537" 1994 9 7 27.67 29.37 29.22 0.5123 0 0 0
"3538" 1994 9 8 27.92 29.34 29.16 0.441 0 0 0
"3539" 1994 9 9 27.81 29.16 28.98 0.2523 0 0 0
"3540" 1994 9 10 27.83 29.24 29.1 0.3368 0 0 0
"3541" 1994 9 11 28.02 29.69 29.47 0.7074 0.09 0 1
"3542" 1994 9 12 27.9 29.45 29.2 0.4271 0 0 1
"3543" 1994 9 13 27.85 29.3 29.23 1.0239 0 0 1
"3544" 1994 9 14 28.1 29.73 29.6 0.819 0.21 0 1
"3545" 1994 9 15 28.24 29.66 29.5 0.84 0.14 0 1
"3546" 1994 9 16 28.4 29.51 29.4 0.6 0 0 1
"3547" 1994 9 17 28.4 29.46 29.29 0.4993 0 0 1
"3548" 1994 9 18 28.51 29.26 28.82 1.093 0 0 1
"3549" 1994 9 19 28.21 29.29 29.02 0.3147 0 0 1
"3550" 1994 9 20 28.08 29.21 28.9 0.1733 0 0 1
"3551" 1994 9 21 27.92 29.59 29.22 0.436 0 0 1
"3552" 1994 9 22 27.96 29.6 29.28 0.42 0 0 0
"3553" 1994 9 23 27.94 29.72 29.35 0.4673 0 0 0
"3554" 1994 9 24 27.99 29.89 29.59 0.71 0.19 0 1
"3555" 1994 9 25 27.86 29.95 29.69 0.8 0.29 0 1
"3556" 1994 9 26 27.7 29.98 29.69 0.8137 0.32 0 1
"3557" 1994 9 27 27.96 29.9 29.53 0.61 0.13 0 1
"3558" 1994 9 28 28.24 29.8 29.48 1.0723 0.18 0 1
"3559" 1994 9 29 28.35 29.67 29.27 0.7987 0 0 1
"3560" 1994 9 30 28.2 29.35 29.09 0.775 0 0 1
"3561" 1994 10 1 27.99 29.11 28.99 0.6573 0 0 1
"3562" 1994 10 2 27.99 29.55 29.27 0.29 0 0 1
"3563" 1994 10 3 28.11 29.58 29.35 0.394 0 0 1
"3564" 1994 10 4 28.19 29.6 29.45 0.4973 0.09 0 1
"3565" 1994 10 5 27.84 29.74 29.56 0.68 0.19 0 1
"3566" 1994 10 6 28.15 29.88 29.37 0.43 0 0 1
"3567" 1994 10 7 28.41 29.8 29.55 0.6453 0.16 0 1
"3568" 1994 10 8 28.33 29.76 29.52 0.6247 0.16 0 1
"3569" 1994 10 9 28.14 29.85 29.69 0.754 0.3 0 1
"3570" 1994 10 10 28.09 29.76 29.58 0.6633 0.22 0 1
"3571" 1994 10 11 28.33 29.96 29.7 0.7087 0.35 0 1
"3572" 1994 10 12 28.47 29.99 29.7 0.709 0.35 0 1
"3573" 1994 10 13 28.14 29.86 29.63 0.6193 0.28 0 1
"3574" 1994 10 14 28.3 29.64 29.43 0.38 0.07 0 1
"3575" 1994 10 15 28.68 30.08 29.69 0.67 0.35 0 1
"3576" 1994 10 16 28.89 30.15 29.69 0.6529 0.34 0 1
"3577" 1994 10 17 28.84 29.88 29.77 0.6123 0.37 0 1
"3578" 1994 10 18 28.32 30.02 29.94 0.8235 0.56 0 1
"3579" 1994 10 19 28.9 29.9 29.78 0.7203 0.43 0 1
"3580" 1994 10 20 29.02 29.82 29.47 1.2868 0.37 0 1
"3581" 1994 10 21 28.82 29.47 29.31 1.2181 0.26 0 1
"3582" 1994 10 22 28.56 29.43 29.34 0.3281 0 0 1
"3583" 1994 10 23 28.48 29.65 29.58 0.5729 0.2 0 1
"3584" 1994 10 24 28.31 29.88 29.77 0.6803 0.41 0 1
"3585" 1994 10 25 28.45 29.86 29.74 0.6494 0.39 0 1
"3586" 1994 10 26 28.22 29.9 29.78 0.6813 0.43 0 1
"3587" 1994 10 27 28.25 29.73 29.68 0.6165 0.32 0 1
"3588" 1994 10 28 28.83 29.82 29.74 0.5903 0.38 0 1
"3589" 1994 10 29 28.41 29.89 29.8 0.7297 0.43 0 1
"3590" 1994 10 30 28.8 29.66 29.55 0.8184 0.26 0 1
"3591" 1994 10 31 28.98 29.96 29.76 0.6161 0.4 0 1
"3592" 1994 11 1 29.14 29.89 29.56 1.229 0.46 0 1
"3593" 1994 11 2 28.79 29.66 29.53 0.8932 0.28 0 1
"3594" 1994 11 3 28.69 29.55 29.4 0.7545 0.15 0 1
"3595" 1994 11 4 28.69 29.67 29.54 0.8558 0.27 0 1
"3596" 1994 11 5 28.41 29.86 29.61 0.8445 0.32 0 1
"3597" 1994 11 6 28.59 30.16 30.05 0.8597 0.7 0 1
"3598" 1994 11 7 28.57 30.31 30.16 0.9619 0.81 0 1
"3599" 1994 11 8 28.29 30.07 29.85 0.6319 0.49 0 1
"3600" 1994 11 9 28.32 29.9 29.64 0.4145 0.29 0 1
"3601" 1994 11 10 28.27 29.75 29.67 0.8168 0.25 0 1
"3602" 1994 11 11 27.63 29.78 29.65 0.4223 0.3 0 1
"3603" 1994 11 12 27.84 29.84 29.69 0.4574 0.31 0 1
"3604" 1994 11 13 27.83 29.8 29.74 0.5042 0.37 0 1
"3605" 1994 11 14 27.92 29.62 29.43 0.5471 0.13 0 1
"3606" 1994 11 15 28.23 29.7 29.53 0.69 0.24 0 1
"3607" 1994 11 16 28.17 29.67 29.61 0.719 0.19 0 1
"3608" 1994 11 17 28.12 29.51 29.44 0.536 0.02 0 1
"3609" 1994 11 18 28.17 29.47 29.27 0.396 0 0 1
"3610" 1994 11 19 28.23 29.45 29.41 0.4987 0 0 1
"3611" 1994 11 20 28.23 29.23 29.04 0.1267 0 0 1
"3612" 1994 11 21 28.8 29.65 29.53 0.598 0.11 0 1
"3613" 1994 11 22 28.6 29.33 29.15 0.379 0 0 1
"3614" 1994 11 23 28.64 29.27 29.15 0.2627 0 0 1
"3615" 1994 11 24 28.6 29.33 29.22 0.337 0 0 1
"3616" 1994 11 25 28.88 29.9 29.51 0.2167 0.14 0 1
"3617" 1994 11 26 28.6 29.76 29.45 0.1543 0.07 0 1
"3618" 1994 11 27 28.65 30.09 29.99 0.692 0.62 0 1
"3619" 1994 11 28 28.48 30.61 30.46 1.1467 1.08 0.1543 2
"3620" 1994 11 29 28.44 30.69 30.37 1.0627 0.99 0.1543 2
"3621" 1994 11 30 28.63 30.3 30.07 0.765 0.69 0.1543 2
"3622" 1994 12 1 28.04 30.59 30.3 0.9873 0.93 0.1543 2
"3623" 1994 12 2 27.96 30.56 30.3 0.9903 0.93 0.1543 2
"3624" 1994 12 3 28.05 29.94 29.84 0.916 0.43 0.1543 2
"3625" 1994 12 4 28.06 30.41 30.15 0.8357 0.77 0.1543 2
"3626" 1994 12 5 28.49 30.4 30.08 0.7567 0.71 0.1543 1
"3627" 1994 12 6 28.35 30.57 30.21 0.884 0.83 0.1543 1
"3628" 1994 12 7 28.22 30.4 30.02 0.6987 0.64 0.1543 1
"3629" 1994 12 8 28.35 30.18 29.82 0.769 0.41 0.1543 1
